CustomerID,Age,Gender,AnnualIncome,TimeOnSite,ItemsInCart,LastPurchaseAmount,TotalSpending,IsSubscribed,LastPurchaseDate
1839,58,Female,27,18.0,7,51.71,510.96,1,2024-11-19
1840,48,Female,27,5.9,9,6.49,40.51,0,2024-12-30
1841,33,Female,55,10.4,8,42.06,168.7,0,2025-03-26
1842,37,Female,89,16.6,2,20.48,446.72,0,2025-05-07
1843,46,Male,66,4.9,7,5.0,19.88,1,2025-03-12
1844,69,Female,84,17.1,6,29.16,162.84,1,2025-09-24
1845,49,Male,138,14.7,2,30.49,343.09,0,2025-06-27
1846,22,Other,125,16.2,2,10.59,159.67,0,2025-08-21
1847,30,Male,132,9.5,8,5.0,45.03,1,2025-09-12
1848,51,Female,90,4.8,1,5.0,40.76,1,2025-10-06
1849,59,Male,148,15.5,8,5.0,54.34,1,2025-04-24
1850,55,Male,28,4.7,5,6.14,141.0,0,2025-06-22
1851,55,Other,88,9.9,7,5.0,100.06,0,2025-02-03
1852,66,Female,131,7.2,0,5.0,22.26,1,2025-06-13
1853,35,Male,41,12.9,3,13.83,91.63,1,2025-03-11
1854,40,Male,31,6.0,2,5.0,7.95,0,2025-04-23
1855,25,Male,77,7.4,4,96.61,491.61,0,2025-06-27
1856,39,Male,106,19.0,1,517.68,2377.88,0,2025-05-20
1857,63,Female,112,5.3,9,5.8,217.36,1,2025-04-03
1858,62,Female,64,15.9,1,29.43,166.36,1,2025-03-27
1859,30,Male,95,15.3,2,221.43,1803.7,1,2025-08-10
1860,62,Female,101,15.3,5,152.49,5721.65,0,2025-07-29
1861,60,Male,129,6.1,5,27.59,209.82,0,2025-06-11
1862,29,Female,137,3.5,1,356.58,1774.72,0,2025-02-17
1863,60,Female,149,14.1,8,13.81,120.25,0,2024-11-05
1864,44,Female,116,15.5,7,5.0,22.67,1,2025-07-26
1865,24,Female,96,13.1,6,5.0,38.76,0,2025-04-20
1866,59,Male,124,4.5,1,13.3,88.19,0,2025-04-10
1867,39,Male,34,11.8,0,30.2,189.66,0,2025-01-20
1868,53,Male,43,14.0,9,5.0,30.85,0,2025-05-19
1869,68,Female,47,16.1,6,5.0,18.23,0,2025-03-13
1870,45,Male,67,10.3,7,5.0,58.7,1,2025-08-15
1871,35,Female,22,8.4,3,66.71,530.61,0,2025-10-14
1872,25,Female,142,15.7,8,6.5,32.56,1,2024-10-22
1873,62,Female,59,19.2,1,60.87,267.58,1,2024-10-21
1874,54,Male,123,15.4,2,135.39,552.88,0,2025-01-15
1875,70,Male,88,8.5,1,6.33,38.35,0,2025-05-30
1876,63,Female,45,14.4,9,46.99,377.8,0,2025-06-12
1877,39,Female,83,4.4,0,57.77,510.18,0,2024-11-03
1878,55,Female,63,7.6,8,1.04,1.04,1,2025-05-11
1879,20,Female,71,8.2,9,10.55,118.23,1,2025-07-29
1880,47,Other,54,4.0,6,19.28,104.58,1,2025-08-05
1881,71,Male,46,11.7,4,5.58,27.53,1,2025-01-28
1882,62,Male,97,8.2,9,82.67,391.63,1,2025-06-30
1883,32,Female,70,17.7,4,8.53,82.77,1,2025-10-05
1884,24,Male,45,4.2,2,6.5,47.55,0,2025-09-06
1885,57,Male,27,13.4,8,5.87,63.51,1,2025-10-11
1886,71,Other,77,11.8,7,3.85,3.85,0,2025-07-06
1887,71,Female,81,9.8,9,75.14,645.0,0,2025-08-19
1888,34,Male,81,7.7,9,5.0,65.02,0,2024-11-05
1889,25,Male,67,12.1,4,42.78,189.96,1,2025-08-22
1890,33,Female,137,4.6,6,5.83,69.16,0,2024-11-06
1891,50,Female,121,5.8,1,48.86,280.76,0,2025-09-24
1892,39,Female,142,14.3,5,62.53,295.37,1,2024-12-28
1893,69,Female,121,4.7,2,11.06,74.52,0,2025-02-03
1894,25,Female,123,8.4,5,49.3,384.42,0,2025-03-30
1895,50,Female,144,5.3,4,26.18,157.64,0,2025-06-18
1896,48,Male,52,3.3,5,8.71,42.95,0,2025-03-28
1897,50,Female,111,8.4,9,5.0,10.98,1,2025-08-13
1898,50,Female,93,14.8,4,15.38,300.68,1,2025-05-11
1899,53,Female,142,5.4,2,6.03,49.73,0,2024-11-01
1900,58,Female,44,3.9,0,29.95,158.5,0,2025-06-13
1901,65,Male,62,7.2,7,17.9,124.0,1,2025-02-08
1902,56,Male,24,8.0,3,5.0,36.85,1,2025-05-17
1903,69,Male,111,4.2,9,9.09,56.58,0,2025-07-12
1904,19,Male,44,19.3,4,33.95,484.13,0,2025-08-07
1905,47,Female,94,3.3,1,167.68,1105.09,0,2025-07-08
1906,45,Female,118,12.9,6,56.82,267.8,0,2025-03-31
1907,70,Male,27,13.5,2,51.06,319.97,0,2024-11-16
1908,58,Female,100,19.6,5,329.11,2472.97,0,2025-07-07
1909,21,Male,149,18.7,9,17.17,90.05,0,2025-10-12
1910,74,Female,125,9.8,9,17.25,653.97,1,2025-08-08
1911,48,Male,67,10.8,0,5.0,13.02,0,2025-03-07
1912,24,Female,63,17.7,1,5.0,24.6,0,2025-03-17
1913,23,Female,49,10.6,1,9.28,82.07,0,2025-01-11
1914,19,Female,131,6.4,3,13.25,180.44,0,2025-02-19
1915,61,Female,62,3.4,3,5.0,130.63,1,2025-06-03
1916,63,Female,149,11.8,5,21.32,142.04,1,2025-09-16
1917,22,Female,21,11.7,3,172.29,1468.83,1,2024-12-09
1918,62,Female,38,13.3,1,5.0,13.01,0,2024-11-17
1919,18,Female,85,8.0,0,5.0,13.6,0,2025-09-28
1920,49,Female,61,6.0,0,58.56,242.06,1,2025-10-13
1921,33,Female,63,18.6,3,5.0,25.36,0,2025-04-04
1922,41,Male,75,9.9,3,28.21,113.88,0,2024-11-09
1923,56,Female,93,5.4,0,47.4,297.08,0,2024-12-12
1924,50,Male,85,9.2,4,43.72,212.86,1,2025-09-06
1925,67,Male,128,7.1,2,33.77,446.51,0,2025-04-18
1926,48,Male,114,9.1,5,5.0,14.53,0,2025-05-01
1927,25,Female,57,16.1,1,37.21,210.59,0,2025-03-11
1928,60,Other,76,17.7,5,12.16,58.55,1,2025-02-01
1929,69,Male,148,3.7,5,50.5,355.63,0,2025-06-14
1930,56,Male,108,13.9,3,161.38,686.2,0,2025-01-10
1931,20,Male,113,13.9,4,14.4,103.99,1,2025-08-29
1932,44,Female,29,10.5,7,6.67,45.15,0,2025-06-27
1933,19,Male,20,14.6,0,6.0,86.11,0,2025-05-26
1934,28,Male,52,13.1,0,29.94,136.27,0,2024-11-19
1935,38,Female,86,4.9,0,252.65,1017.71,1,2025-05-02
1936,56,Male,45,5.4,6,5.0,40.01,1,2025-02-20
1937,49,Male,59,14.3,7,11.51,51.47,0,2025-01-16
1938,35,Female,125,7.1,5,5.0,42.33,1,2024-12-28
1939,26,Female,48,12.0,3,63.86,262.84,0,2024-12-29
1940,65,Female,32,15.8,3,128.35,720.73,1,2025-04-07
1941,40,Female,37,8.0,9,17.89,129.2,0,2025-05-17
1942,46,Female,59,4.7,9,26.93,176.78,1,2025-02-13
1943,19,Male,131,17.0,9,11.92,211.13,1,2024-12-03
1944,37,Female,117,16.6,6,126.15,1299.35,1,2025-01-12
1945,24,Male,89,8.8,3,155.87,641.98,1,2025-09-01
1946,31,Female,121,8.7,4,16.62,124.35,0,2025-05-21
1947,61,Male,23,18.4,5,69.94,595.49,0,2024-11-30
1948,46,Male,93,17.9,6,420.46,1924.14,1,2025-08-20
1949,62,Male,133,12.1,4,20.33,219.79,1,2025-03-18
1950,34,Female,42,11.9,5,5.14,61.19,0,2025-04-16
1951,65,Male,41,9.3,8,5.0,61.26,1,2025-01-10
1952,29,Male,20,4.4,9,41.91,440.32,1,2025-03-18
1953,28,Female,120,14.4,7,12.2,71.72,0,2024-11-18
1954,41,Male,79,13.0,4,15.68,122.13,1,2025-05-13
1955,37,Female,37,10.5,4,22.14,350.28,0,2025-03-28
1956,47,Male,122,3.3,1,5.0,229.3,1,2025-05-20
1957,32,Male,63,3.4,4,5.0,38.46,0,2024-11-29
1958,71,Female,28,3.1,5,8.75,62.87,0,2025-05-07
1959,50,Male,138,11.6,0,11.41,309.74,1,2025-04-16
1960,38,Female,92,14.7,1,7.87,39.43,0,2024-11-12
1961,19,Female,136,16.8,8,113.17,1174.46,0,2025-06-23
1962,61,Female,50,12.5,8,13.38,57.04,1,2024-11-30
1963,40,Male,60,17.9,9,7.81,46.48,0,2024-12-28
1964,72,Female,147,19.6,3,5.0,20.3,0,2025-01-16
1965,46,Female,125,12.7,9,6.74,133.38,0,2024-11-25
1966,68,Male,109,8.7,6,5.0,57.43,1,2025-10-08
1967,56,Male,24,15.7,0,17.56,115.36,0,2025-07-06
1968,60,Female,115,11.3,5,5.0,38.83,0,2025-08-21
1969,45,Male,85,19.9,5,27.04,128.21,1,2025-05-15
1970,21,Male,104,7.7,4,5.0,28.49,0,2024-12-12
1971,70,Female,71,7.6,4,5.54,123.64,1,2024-11-16
1972,20,Female,32,16.1,0,38.98,243.2,1,2025-02-03
1973,55,Female,27,9.5,6,13.94,126.68,1,2025-10-13
1974,74,Male,107,4.0,8,40.06,171.26,1,2025-05-26
1975,56,Male,42,9.7,1,7.12,52.54,1,2025-10-18
1976,30,Female,88,13.9,9,117.35,658.61,0,2025-01-19
1977,29,Male,72,8.1,2,85.53,571.65,1,2025-03-31
1978,38,Female,104,11.0,9,5.0,18.78,1,2025-02-18
1979,56,Male,96,3.8,9,126.23,546.39,0,2025-09-08
1980,29,Female,86,10.3,5,20.17,222.13,1,2024-12-16
1981,22,Male,74,12.8,6,82.44,716.73,1,2025-06-05
1982,54,Female,21,7.2,6,18.47,327.63,0,2025-02-03
1983,46,Male,52,12.0,7,22.28,96.55,1,2025-09-03
1984,53,Female,109,18.8,2,2.1,2.1,1,2025-05-15
1985,24,Female,149,7.6,7,5.0,26.21,1,2025-09-22
1986,46,Male,60,4.5,8,21.48,105.95,1,2024-12-05
1987,30,Male,38,9.6,3,8.23,39.23,0,2025-05-03
1988,44,Male,145,13.1,2,7.08,31.57,0,2025-03-01
1989,27,Female,57,19.0,6,15.22,125.89,1,2025-07-24
1990,74,Male,100,7.9,9,243.33,1852.09,1,2025-08-10
1991,46,Female,29,16.9,3,5.0,5.67,0,2024-11-04
1992,45,Male,75,11.8,5,16.09,146.37,0,2025-05-22
1993,67,Other,138,11.8,8,18.39,259.14,1,2025-03-19
1994,21,Male,129,6.5,6,241.45,3008.25,0,2025-07-19
1995,42,Female,108,14.6,7,5.0,75.53,0,2024-10-27
1996,50,Male,140,12.1,3,23.13,112.54,0,2025-06-16
1997,66,Male,115,15.9,4,5.0,23.37,0,2025-04-13
1998,40,Female,70,19.1,2,47.45,466.7,1,2025-03-08
1999,67,Female,102,5.1,0,56.7,373.04,0,2025-02-07
2000,57,Female,115,3.8,7,5.0,15.32,1,2025-08-22
2001,27,Male,52,4.1,1,10.56,173.53,0,2024-12-12
2002,51,Male,139,15.6,2,27.31,391.58,1,2025-05-10
2003,64,Female,31,20.0,2,32.72,182.19,0,2025-06-15
2004,21,Female,57,6.7,6,5.0,29.25,0,2025-09-22
2005,55,Female,67,13.9,8,58.53,235.8,0,2025-08-01
2006,57,Female,21,17.8,4,7.39,54.55,0,2024-11-04
2007,47,Female,63,18.8,5,7.77,148.66,0,2025-07-04
2008,54,Female,111,15.2,8,20.59,84.72,0,2025-06-17
2009,21,Male,89,4.8,7,116.5,921.36,1,2025-05-06
2010,67,Female,133,8.5,8,140.58,779.22,0,2025-09-16
2011,62,Female,59,9.0,2,31.68,370.45,1,2025-06-20
2012,38,Female,88,3.3,9,5.0,21.61,1,2025-03-03
2013,42,Male,22,7.4,9,49.95,614.46,0,2025-06-01
2014,42,Male,140,7.1,0,40.06,290.34,1,2025-02-03
2015,71,Male,89,5.2,2,29.81,402.57,0,2025-07-22
2016,68,Male,149,12.9,7,12.38,88.81,0,2025-01-28
2017,36,Male,138,14.2,9,155.49,1403.98,0,2024-12-05
2018,19,Female,34,16.9,0,10.52,85.69,1,2025-08-20
2019,67,Male,146,15.6,4,5.0,33.08,0,2025-07-06
2020,49,Female,79,11.1,4,17.75,109.37,0,2025-08-05
2021,23,Male,32,7.5,8,10.19,119.47,1,2025-03-17
2022,56,Male,46,8.7,3,74.88,379.69,1,2025-09-24
2023,59,Female,144,16.7,3,5.0,32.45,0,2024-11-16
2024,18,Female,89,3.9,6,5.0,8.79,1,2024-12-30
2025,55,Female,124,8.9,0,45.28,192.03,1,2025-07-29
2026,20,Female,44,11.8,0,11.38,55.01,0,2025-04-06
2027,49,Male,54,15.6,4,5.0,18.92,0,2024-11-06
2028,64,Female,55,19.5,3,358.15,1580.5,1,2024-12-14
2029,24,Male,126,16.7,3,14.06,281.2,0,2025-07-22
2030,69,Female,147,7.3,9,195.95,793.76,0,2025-01-03
2031,32,Other,126,9.4,1,85.34,386.6,1,2025-04-13
2032,48,Female,98,5.6,1,204.29,1365.22,0,2025-07-28
2033,52,Male,69,7.8,5,10.97,165.54,1,2025-05-17
2034,20,Female,122,7.0,3,26.83,185.59,0,2025-03-11
2035,26,Female,71,14.4,6,79.37,383.27,0,2024-12-11
2036,63,Female,95,6.5,6,7.41,31.82,0,2025-04-27
2037,24,Male,87,15.3,5,9.02,37.34,1,2024-12-14
2038,31,Female,20,14.2,5,5.52,49.91,0,2025-06-30
2039,38,Male,132,13.9,3,9.38,73.28,1,2025-05-29
2040,25,Female,122,10.5,8,58.47,722.83,0,2024-11-05
2041,31,Male,134,16.1,8,271.41,1920.34,0,2025-06-30
2042,28,Female,110,12.1,5,44.52,617.27,1,2024-11-15
2043,20,Female,60,7.5,8,15.71,64.14,0,2024-11-26
2044,61,Female,62,4.9,5,71.08,466.12,1,2025-06-22
2045,43,Male,35,3.5,8,5.0,23.95,0,2025-10-01
2046,64,Female,45,10.1,2,6.3,102.3,0,2025-04-05
2047,29,Male,138,13.8,5,85.72,420.54,0,2025-05-24
2048,37,Male,115,9.9,9,58.25,291.77,0,2025-06-02
2049,18,Male,64,16.3,8,5.0,46.47,0,2025-01-31
2050,31,Other,124,11.4,7,5.0,9.52,0,2025-01-30
2051,66,Female,75,15.3,1,51.7,275.47,1,2025-08-29
2052,59,Female,34,18.8,5,38.55,554.9,0,2025-03-28
2053,61,Male,56,16.5,6,12.08,55.02,0,2025-05-03
2054,68,Female,58,4.4,5,9.38,146.96,0,2025-02-14
2055,50,Other,139,18.6,9,5.52,55.78,0,2025-03-11
2056,32,Other,137,12.7,7,5.0,28.24,1,2024-10-23
2057,45,Other,80,19.5,5,40.1,290.45,0,2025-07-10
2058,35,Male,67,19.5,7,37.98,847.99,0,2025-01-08
2059,63,Male,92,7.3,2,14.78,145.73,0,2025-05-13
2060,21,Male,94,6.6,1,35.73,235.38,0,2025-05-15
2061,57,Male,145,11.2,0,54.47,495.21,0,2024-11-18
2062,57,Male,73,8.4,7,5.0,19.7,0,2025-04-14
2063,47,Male,94,10.8,9,34.4,191.87,0,2025-06-18
2064,48,Male,107,4.8,1,7.56,89.87,0,2025-10-02
2065,41,Female,130,7.0,4,7.13,128.86,0,2025-03-08
2066,73,Male,124,14.5,5,23.07,132.19,1,2025-08-24
2067,69,Male,58,10.7,3,20.45,330.28,1,2025-10-12
2068,32,Female,82,4.1,3,5.0,33.31,1,2025-07-01
2069,25,Male,137,11.3,0,55.44,317.1,0,2025-09-29
2070,64,Male,109,15.7,0,6.69,71.91,1,2025-07-27
2071,60,Male,21,3.6,3,9.41,88.62,0,2025-10-07
2072,72,Male,58,12.3,3,5.0,47.7,1,2025-04-06
2073,68,Male,78,10.0,4,42.51,199.87,1,2025-08-05
2074,32,Female,107,9.5,8,37.14,156.87,1,2025-03-26
2075,41,Female,91,19.2,3,5.0,9.24,1,2025-05-11
2076,49,Male,143,14.1,9,11.51,73.5,1,2025-06-14
2077,56,Female,97,16.9,7,5.0,14.54,0,2025-01-28
2078,22,Female,97,8.2,7,11.45,51.5,0,2025-08-01
2079,33,Female,37,3.9,6,5.0,73.79,1,2025-05-07
2080,62,Female,85,6.6,2,79.81,671.03,1,2025-09-08
2081,21,Male,92,15.6,8,96.75,3956.45,0,2025-08-22
2082,52,Male,84,7.4,7,501.74,2874.81,0,2025-02-08
2083,71,Male,138,4.6,6,6.0,122.89,0,2025-10-18
2084,53,Male,130,14.8,8,17.82,71.8,1,2025-03-17
2085,48,Male,60,7.0,7,5.0,11.08,1,2025-05-26
2086,56,Female,30,10.6,3,18.97,167.43,0,2025-05-25
2087,35,Female,135,14.7,3,21.61,95.8,1,2024-12-20
2088,21,Female,139,17.5,6,20.08,402.7,1,2025-05-09
2089,54,Male,141,14.7,5,119.88,1997.3,0,2024-12-04
2090,23,Male,85,12.1,8,8.82,45.72,0,2025-04-22
2091,30,Male,99,17.6,1,42.53,677.34,0,2025-01-21
2092,47,Female,86,10.6,7,15.72,88.84,1,2024-11-25
2093,33,Female,122,16.0,0,7.39,99.63,0,2025-09-29
2094,57,Male,125,14.7,4,54.66,223.16,0,2025-01-03
2095,46,Female,111,14.2,6,5.66,231.26,0,2025-04-16
2096,63,Female,67,15.9,4,25.61,411.74,0,2025-06-19
2097,26,Female,61,8.1,7,5.0,30.06,1,2025-09-26
2098,24,Male,118,7.6,3,5.0,25.49,0,2025-08-20
2099,59,Male,112,9.4,0,95.14,1620.38,0,2025-05-15
2100,46,Male,122,16.5,3,28.53,122.01,0,2024-11-04
2101,60,Female,59,10.6,7,7.64,68.84,0,2025-07-26
2102,65,Female,102,6.2,9,5.0,37.12,0,2025-08-25
2103,29,Male,53,15.4,5,23.57,96.18,0,2025-01-09
2104,49,Male,81,15.4,3,24.69,254.81,0,2025-05-31
2105,18,Male,45,8.1,0,7.18,43.68,0,2025-09-17
2106,26,Male,147,10.5,5,89.7,432.45,0,2025-09-02
2107,27,Female,137,6.9,1,5.0,58.54,1,2025-08-03
2108,43,Female,35,5.6,6,23.26,539.7,1,2024-11-28
2109,59,Female,97,3.2,5,188.41,780.2,1,2025-05-04
2110,23,Female,22,13.9,2,5.83,47.03,0,2025-09-01
2111,29,Female,120,8.3,1,36.45,350.88,1,2025-05-03
2112,28,Male,102,7.2,0,5.0,33.14,1,2024-11-27
2113,73,Male,31,17.5,6,15.41,64.9,0,2025-04-05
2114,73,Male,24,16.5,9,50.22,518.96,1,2025-07-04
2115,46,Female,115,11.0,9,5.0,26.9,1,2025-02-14
2116,47,Male,44,4.7,9,15.78,69.41,0,2025-06-23
2117,25,Female,34,15.5,7,104.75,784.59,0,2025-10-06
2118,46,Female,47,15.8,6,13.58,109.79,0,2025-02-14
2119,52,Female,85,18.6,4,5.0,22.16,0,2025-10-14
2120,37,Male,23,5.5,8,6.44,53.94,0,2025-09-11
2121,42,Female,68,4.7,0,5.0,6.4,1,2024-11-08
2122,58,Female,126,13.0,9,10.86,533.23,0,2025-04-21
2123,37,Male,63,7.6,4,14.58,98.5,1,2025-01-22
2124,73,Male,94,8.7,0,25.68,436.93,1,2024-10-30
2125,29,Female,149,16.4,2,5.0,33.14,0,2025-04-23
2126,31,Male,121,10.6,3,19.27,77.28,0,2024-10-27
2127,45,Female,97,17.2,8,33.81,190.98,0,2024-11-27
2128,49,Male,97,6.8,3,24.23,125.13,0,2025-04-16
2129,34,Female,82,6.0,8,11.74,47.35,0,2025-06-23
2130,61,Female,25,19.0,7,48.04,212.45,0,2025-07-20
2131,44,Female,85,17.2,9,5.0,5.06,0,2025-08-21
2132,22,Female,93,11.0,7,5.0,37.86,1,2024-10-22
2133,48,Female,34,14.7,9,30.06,650.63,0,2025-06-25
2134,44,Male,52,9.6,2,24.49,217.77,1,2025-04-06
2135,43,Male,61,17.5,7,135.47,581.9,0,2025-04-30
2136,38,Male,77,9.5,1,60.42,244.43,1,2025-08-25
2137,37,Female,108,4.9,9,5.0,12.91,1,2025-06-22
2138,70,Male,123,5.6,1,5.0,75.95,1,2025-05-30
2139,46,Male,52,8.6,7,9.48,226.34,1,2024-11-20
2140,61,Male,52,12.1,8,5.0,14.02,1,2024-12-08
2141,38,Male,89,15.0,1,6.97,43.41,1,2025-04-15
2142,46,Male,109,10.1,2,5.0,31.11,0,2025-04-04
2143,38,Female,106,16.1,1,153.61,675.76,0,2025-01-17
2144,50,Female,40,9.8,3,19.02,175.51,0,2024-10-28
2145,45,Male,35,4.6,0,5.0,24.44,0,2025-08-22
2146,36,Female,145,5.1,0,5.5,29.34,1,2025-06-15
2147,70,Male,149,13.0,7,2.9,2.9,1,2025-09-10
2148,54,Male,76,3.1,5,5.31,97.73,0,2025-05-12
2149,46,Male,55,4.5,2,40.17,653.73,0,2025-08-27
2150,66,Female,61,12.0,7,21.35,166.9,0,2025-03-12
2151,43,Male,93,14.1,5,46.79,483.25,1,2025-07-10
2152,67,Other,111,13.1,9,460.62,1888.61,0,2025-10-15
2153,24,Female,138,11.4,4,30.41,297.06,0,2025-07-14
2154,57,Female,89,5.2,1,250.52,1885.34,0,2025-10-08
2155,54,Female,119,18.0,5,16.74,234.52,1,2025-08-01
2156,50,Female,55,8.2,1,5.0,16.32,0,2025-07-21
2157,18,Male,32,9.5,1,6.28,25.38,0,2025-06-09
2158,57,Male,91,9.2,1,77.9,368.05,1,2025-09-29
2159,72,Other,26,18.1,8,5.0,25.84,1,2025-02-03
2160,74,Male,85,18.8,9,20.34,315.98,0,2025-03-25
2161,54,Male,62,16.8,0,5.0,20.68,1,2024-11-17
2162,50,Female,60,11.1,1,5.31,25.8,0,2025-02-19
2163,65,Female,127,4.6,2,4032.56,23819.100000000042,0,2024-12-26
2164,26,Female,73,8.6,5,12.68,54.51,0,2025-01-02
2165,38,Female,110,13.2,4,654.99,2857.91,0,2024-12-14
2166,64,Male,20,11.4,5,35.59,282.83,0,2024-12-28
2167,37,Other,94,16.2,1,63.96,295.1,0,2024-10-27
2168,29,Male,68,3.3,6,5.13,59.81,0,2025-09-03
2169,22,Male,106,13.3,8,5.0,52.11,0,2025-07-17
2170,28,Male,49,7.8,4,9.96,80.3,0,2025-06-29
2171,50,Male,38,18.3,8,133.43,608.3,0,2025-02-09
2172,74,Female,68,7.8,7,280.01,3634.48,1,2025-10-13
2173,27,Female,69,8.9,3,11.11,346.86,0,2025-08-31
2174,68,Male,88,4.5,2,8.57,99.42,1,2025-02-22
2175,21,Female,86,14.9,9,72.62,924.65,0,2024-11-11
2176,70,Female,94,3.9,5,98.79,747.61,0,2025-01-24
2177,40,Female,113,11.3,2,244.24,1108.88,0,2025-07-04
2178,22,Female,40,13.4,4,17.12,94.1,1,2024-12-29
2179,49,Female,79,8.3,5,5.0,20.0,0,2025-06-23
2180,31,Male,149,17.6,5,14.7,122.68,0,2025-09-05
2181,72,Female,108,13.7,8,5.0,82.26,0,2025-02-18
2182,41,Female,99,7.7,6,5.0,7.72,1,2025-09-07
2183,66,Female,21,16.5,7,9.69,284.14,1,2025-07-24
2184,50,Female,45,19.6,8,5.0,41.9,0,2025-08-09
2185,73,Male,58,17.8,2,6.71,39.73,0,2024-11-16
2186,54,Male,65,19.2,3,2.19,2.19,0,2025-05-05
2187,47,Male,57,10.3,7,13.4,222.54,0,2025-05-15
2188,73,Female,66,15.9,4,271.05,1139.7,0,2025-08-12
2189,68,Male,111,7.5,6,109.28,4977.41,1,2025-08-15
2190,51,Female,50,4.8,1,7.62,77.08,0,2025-08-21
2191,57,Female,84,10.0,6,5.0,5.1,1,2025-03-04
2192,47,Female,63,12.3,1,9.39,110.99,0,2024-11-21
2193,24,Male,140,8.5,1,20.11,85.86,0,2025-01-15
2194,59,Male,47,7.8,2,14.52,84.75,1,2024-11-10
2195,70,Male,73,6.0,4,11.84,362.94,1,2025-03-19
2196,45,Male,119,11.6,1,5.0,33.43,1,2025-09-16
2197,24,Female,125,3.1,1,20.08,83.2,1,2025-06-28
2198,23,Male,74,16.0,9,9.75,56.89,1,2025-03-27
2199,58,Male,56,11.8,5,5.0,78.24,0,2025-01-12
2200,41,Female,33,8.6,6,33.62,508.21,0,2025-01-25
2201,27,Male,110,8.9,8,22.56,102.93,0,2025-01-13
2202,27,Male,87,11.1,9,9.71,88.89,0,2025-03-04
2203,48,Male,50,18.1,2,5.54,27.05,0,2025-09-12
2204,74,Male,51,15.2,0,26.84,139.95,0,2025-10-12
2205,30,Male,43,8.7,8,29.11,148.89,0,2025-07-12
2206,55,Female,88,6.8,2,5.92,24.32,1,2024-11-02
2207,66,Female,44,6.2,1,5.0,15.49,0,2025-04-01
2208,71,Other,115,13.2,8,5.24,61.02,0,2024-12-07
2209,42,Male,88,13.4,1,18.95,80.73,0,2025-01-16
2210,18,Male,134,10.4,8,5.0,41.94,0,2025-04-12
2211,65,Female,28,17.0,4,13.18,126.36,0,2025-04-07
2212,73,Female,68,5.8,3,6.65,30.96,0,2025-04-15
2213,24,Female,76,7.9,1,34.15,190.73,1,2025-08-22
2214,56,Female,110,17.5,9,27.58,133.01,0,2024-10-30
2215,56,Male,148,10.3,3,81.7,354.54,0,2025-03-24
2216,72,Female,82,13.9,9,29.88,336.09,0,2025-02-05
2217,33,Male,22,17.0,3,38.56,194.62,0,2025-01-02
2218,59,Male,135,8.7,7,5.0,85.93,0,2024-10-30
2219,41,Male,135,14.3,2,183.04,907.6,1,2025-04-23
2220,24,Female,91,7.5,9,8.63,49.39,1,2025-10-12
2221,41,Male,92,12.2,9,69.76,1063.5,0,2024-11-11
2222,26,Male,141,11.6,9,37.75,423.08,0,2025-06-19
2223,46,Female,22,12.0,6,163.98,3499.66,1,2025-03-29
2224,50,Male,126,16.1,1,5.0,24.66,0,2025-09-04
2225,43,Male,121,10.2,6,58.43,408.86,1,2025-08-09
2226,44,Female,32,18.1,3,5.0,16.28,0,2025-04-19
2227,30,Male,80,6.6,9,16.0,308.87,0,2024-12-05
2228,23,Female,26,5.7,2,93.79,596.65,0,2024-12-30
2229,49,Male,94,14.2,4,24.85,566.84,0,2025-08-10
2230,21,Female,60,12.6,6,533.68,3292.64,0,2025-04-29
2231,33,Female,79,16.6,8,5.0,25.1,1,2025-05-20
2232,46,Female,23,15.9,2,5.0,9.81,0,2025-06-17
2233,53,Male,70,10.7,4,5.0,37.33,0,2025-02-28
2234,58,Female,139,9.5,5,5.0,20.35,1,2025-07-15
2235,72,Female,44,13.2,7,5.0,115.88,0,2025-05-08
2236,42,Male,52,5.4,3,2249.4,11984.93,1,2024-11-18
2237,23,Female,69,5.1,9,12.86,75.43,0,2025-01-06
2238,67,Female,146,18.9,2,142.89,2158.61,0,2025-02-20
2239,48,Male,43,3.3,3,22.34,422.08,0,2024-12-06
2240,44,Female,56,3.4,1,44.5,178.8,0,2025-05-19
2241,50,Male,74,4.5,0,5.0,13.37,1,2025-02-24
2242,30,Female,38,11.8,8,114.79,2177.18,0,2025-02-19
2243,50,Female,39,8.8,2,10.28,139.11,1,2025-03-01
2244,59,Female,146,5.9,5,11.16,71.01,1,2025-04-18
2245,25,Male,44,17.6,0,5.0,17.85,1,2025-07-01
2246,20,Female,84,13.3,0,9.74,72.1,0,2025-07-07
2247,58,Other,132,8.9,5,726.01,3677.3,0,2025-03-13
2248,27,Female,70,12.9,8,30.11,163.61,1,2025-06-18
2249,18,Male,91,11.3,0,5.0,27.24,0,2024-11-08
2250,57,Female,101,13.3,2,39.27,493.5,1,2025-07-02
2251,64,Male,109,9.6,2,9.24,81.45,1,2025-04-03
2252,18,Male,66,9.0,6,19.7,128.13,0,2025-01-19
2253,26,Female,79,14.1,6,121.35,992.29,0,2024-12-25
2254,22,Female,52,7.5,7,4.65,4.65,1,2025-05-26
2255,18,Male,125,11.7,6,60.98,528.13,0,2024-12-24
2256,43,Male,144,13.2,6,5.0,9.21,0,2024-10-22
2257,52,Female,114,18.7,8,32.84,421.48,1,2025-05-18
2258,35,Male,70,3.3,3,37.97,672.74,0,2025-05-04
